author_id,twitter_handle,year,total_tweets,total_likes_tw,total_retweets,total_replies,total_tweets_rt
376226019,SVP_Suedtirol,2013,416,32,165,51,26
376226019,SVP_Suedtirol,2014,138,56,96,19,23
376226019,SVP_Suedtirol,2015,69,47,26,2,21
376226019,SVP_Suedtirol,2016,82,130,97,2,7
376226019,SVP_Suedtirol,2017,47,247,102,6,12
376226019,SVP_Suedtirol,2018,33,95,45,6,16
386341717,RomaniaMare2012,2011,439,0,1,2,NA
386341717,RomaniaMare2012,2012,606,2,0,4,NA
386341717,RomaniaMare2012,2014,1,14,3,1,NA
393938517,persut,2011,125,0,6,3,NA
393938517,persut,2012,407,10,101,40,NA
393938517,persut,2013,97,11,83,29,1
393938517,persut,2014,887,278,540,438,1
393938517,persut,2015,859,1271,1005,736,NA
393938517,persut,2016,735,2039,983,732,NA
393938517,persut,2017,337,2592,491,408,4
393938517,persut,2018,657,14253,2736,1130,98
393938517,persut,2019,900,62879,7583,3488,99
393938517,persut,2020,823,76816,7471,5652,105
393938517,persut,2021,568,42428,4515,2558,110
394750168,DimiourgiaXana,2011,195,10,135,15,32
394750168,DimiourgiaXana,2012,618,285,1585,214,39
394750168,DimiourgiaXana,2013,1054,426,525,98,34
394750168,DimiourgiaXana,2014,862,278,286,48,26
394750168,DimiourgiaXana,2015,861,926,623,59,41
394750168,DimiourgiaXana,2016,1427,6076,3397,317,130
394750168,DimiourgiaXana,2017,1050,3250,1406,112,477
394750168,DimiourgiaXana,2018,1092,7407,2380,143,452
394750168,DimiourgiaXana,2019,493,7130,2071,101,317
398672330,strankaSD,2011,360,42,184,150,123
398672330,strankaSD,2012,475,26,473,209,48
398672330,strankaSD,2013,1301,199,1002,667,134
398672330,strankaSD,2014,1790,1274,1758,1006,706
398672330,strankaSD,2015,1003,1627,1400,530,500
398672330,strankaSD,2016,701,1696,1432,449,307
398672330,strankaSD,2017,839,5255,3006,658,753
398672330,strankaSD,2018,1067,11568,4413,3034,1146
398672330,strankaSD,2019,1090,9975,3740,3737,1284
398672330,strankaSD,2020,1479,20266,6892,18498,2106
398672330,strankaSD,2021,782,10047,2937,8835,1150
398950889,stranasns,2011,128,0,0,0,NA
398950889,stranasns,2012,836,1,1,0,NA
398950889,stranasns,2013,488,3,2,0,NA
400022101,DKoalicio,2011,169,0,13,0,NA
400022101,DKoalicio,2012,4196,12,159,9,NA
400022101,DKoalicio,2013,3937,38,98,10,NA
400022101,DKoalicio,2014,3564,21,54,4,NA
400022101,DKoalicio,2015,3059,186,24,6,NA
400022101,DKoalicio,2016,2952,129,23,2,NA
400022101,DKoalicio,2017,2187,46,13,43,NA
400022101,DKoalicio,2018,1595,83,13,165,NA
400022101,DKoalicio,2019,614,34,5,29,NA
406531614,PiratepartyGR,2011,62,4,74,1,43
406531614,PiratepartyGR,2012,751,542,3566,253,942
406531614,PiratepartyGR,2013,658,317,1069,123,646
406531614,PiratepartyGR,2014,1187,527,1287,225,507
406531614,PiratepartyGR,2015,1598,823,1331,249,458
406531614,PiratepartyGR,2016,156,63,98,13,34
406531614,PiratepartyGR,2017,311,161,178,10,7
406531614,PiratepartyGR,2018,385,469,215,98,58
406531614,PiratepartyGR,2019,572,916,497,120,125
406531614,PiratepartyGR,2020,54,161,31,27,9
406531614,PiratepartyGR,2021,5,5,5,1,13
410065049,SolidarnaPL,2012,892,128,245,377,138
410065049,SolidarnaPL,2013,1180,482,793,740,339
410065049,SolidarnaPL,2014,730,317,608,577,602
410065049,SolidarnaPL,2015,775,916,635,416,471
410065049,SolidarnaPL,2016,20,235,121,83,116
410065049,SolidarnaPL,2017,88,1930,604,368,327
410065049,SolidarnaPL,2018,213,3967,1444,666,1064
410065049,SolidarnaPL,2019,296,6558,1771,1087,1605
410065049,SolidarnaPL,2020,304,20664,5973,6603,2304
410065049,SolidarnaPL,2021,134,7649,2431,2561,575
435161217,slp_gb,2011,3,0,0,0,NA
435161217,slp_gb,2012,380,17,438,85,149
435161217,slp_gb,2013,885,252,1488,261,323
435161217,slp_gb,2014,901,1708,4268,447,277
435161217,slp_gb,2015,89,169,365,43,42
435161217,slp_gb,2016,324,822,1241,149,71
435161217,slp_gb,2017,70,303,379,35,11
435161217,slp_gb,2018,2,18,11,4,NA
440706106,DNatbe,2012,329,1,1,3,NA
440706106,DNatbe,2013,67,1,0,0,NA
440706106,DNatbe,2014,7,0,1,2,NA
440706106,DNatbe,2015,10,0,0,0,NA
440706106,DNatbe,2016,2,0,0,0,NA
440706106,DNatbe,2017,229,29,2,0,NA
440706106,DNatbe,2018,64,18,1,0,NA
440706106,DNatbe,2019,8,0,0,0,NA
470030489,psdbiroupresa,2012,280,3,29,10,1
470030489,psdbiroupresa,2013,385,216,292,43,21
470030489,psdbiroupresa,2014,312,60,96,23,19
470030489,psdbiroupresa,2015,194,48,9,3,46
470030489,psdbiroupresa,2016,291,127,5,7,2
470030489,psdbiroupresa,2017,10,30,3,7,NA
470030489,psdbiroupresa,2018,18,42,4,69,5
470030489,psdbiroupresa,2019,81,485,58,136,7
470030489,psdbiroupresa,2020,13,34,5,24,2
510248658,AttistibaiPar,2016,1,0,0,0,NA
510248658,AttistibaiPar,2018,771,8338,3057,888,221
510248658,AttistibaiPar,2019,658,6047,1801,781,511
510248658,AttistibaiPar,2020,558,6263,1582,1131,323
510248658,AttistibaiPar,2021,148,1231,192,212,142
529780751,PCTPMRPP,2012,447,0,8,1,NA
529780751,PCTPMRPP,2013,673,4,4,0,NA
529780751,PCTPMRPP,2014,591,28,9,1,NA
529780751,PCTPMRPP,2015,308,32,6,4,NA
529780751,PCTPMRPP,2016,105,1,14,0,NA
529780751,PCTPMRPP,2017,13,1,0,1,NA
529780751,PCTPMRPP,2018,1,0,0,0,NA
535244030,ANTARSYAPress,2012,730,150,881,122,30
535244030,ANTARSYAPress,2013,755,124,420,32,NA
535244030,ANTARSYAPress,2014,802,181,589,66,NA
535244030,ANTARSYAPress,2015,1174,1689,1812,166,33
535244030,ANTARSYAPress,2016,18,33,51,6,NA
535244030,ANTARSYAPress,2017,283,424,1272,47,34
535244030,ANTARSYAPress,2018,157,169,136,19,10
535244030,ANTARSYAPress,2019,193,329,163,9,25
535244030,ANTARSYAPress,2020,132,330,129,163,7
535244030,ANTARSYAPress,2021,42,166,78,1,NA
540281327,anexartitoi,2012,1766,502,1819,99,27
540281327,anexartitoi,2013,1798,746,1925,65,NA
540281327,anexartitoi,2014,1758,2482,17506,135,NA
540281327,anexartitoi,2015,1014,1533,2592,340,NA
540281327,anexartitoi,2016,1014,1197,1492,424,NA
540281327,anexartitoi,2017,933,2173,522,282,NA
540281327,anexartitoi,2018,550,3320,1144,736,13
540281327,anexartitoi,2019,469,7003,3664,952,21
540281327,anexartitoi,2020,13,325,166,60,NA
540281327,anexartitoi,2021,2,32,21,9,NA
574650777,MRC_France,2012,143,14,145,19,33
574650777,MRC_France,2013,299,53,568,41,128
574650777,MRC_France,2014,326,135,827,93,61
574650777,MRC_France,2015,540,551,2626,67,74
574650777,MRC_France,2016,78,279,520,9,82
574650777,MRC_France,2017,54,482,642,16,54
574650777,MRC_France,2018,113,1415,1099,70,131
574650777,MRC_France,2019,26,174,117,10,184
574650777,MRC_France,2020,18,77,22,2,98
574650777,MRC_France,2021,3,16,7,1,14
576580179,PVV2021,2020,26,258,68,15,23
576580179,PVV2021,2021,15,9,4,4,7
601887686,ehbildu,2012,2045,480,8815,497,491
601887686,ehbildu,2013,2135,823,8113,451,710
601887686,ehbildu,2014,5037,7204,29534,1117,5559
601887686,ehbildu,2015,5662,13006,43583,3553,12315
601887686,ehbildu,2016,5253,34173,69333,5158,6606
601887686,ehbildu,2017,3068,53147,54905,5116,8122
601887686,ehbildu,2018,1926,40640,31039,3465,6140
601887686,ehbildu,2019,3345,152454,76500,16210,7759
601887686,ehbildu,2020,1985,103375,54733,31010,5397
601887686,ehbildu,2021,858,40150,20350,3671,675
606292118,SetP_officiel,2012,411,9,473,19,406
606292118,SetP_officiel,2013,738,32,969,26,770
606292118,SetP_officiel,2014,628,82,846,32,492
606292118,SetP_officiel,2015,473,132,1225,50,179
606292118,SetP_officiel,2016,444,163,1203,33,197
606292118,SetP_officiel,2017,572,641,2211,24,563
606292118,SetP_officiel,2018,317,953,2199,28,422
606292118,SetP_officiel,2019,428,1612,3938,37,423
606292118,SetP_officiel,2020,220,1116,1600,46,449
606292118,SetP_officiel,2021,122,729,858,26,278
609893631,KDDanmark,2013,10,0,0,0,5
609893631,KDDanmark,2014,124,67,80,54,163
609893631,KDDanmark,2015,415,102,78,119,410
609893631,KDDanmark,2016,115,55,38,28,108
609893631,KDDanmark,2017,266,190,143,58,351
609893631,KDDanmark,2018,67,115,77,14,360
609893631,KDDanmark,2019,224,537,169,61,388
609893631,KDDanmark,2020,79,397,178,29,119
609893631,KDDanmark,2021,28,126,32,47,42
617386550,epamhellas,2012,3446,319,733,29,147
617386550,epamhellas,2013,9258,684,1218,99,15
617386550,epamhellas,2014,4876,382,708,52,28
617386550,epamhellas,2015,5456,1166,2398,103,2
617386550,epamhellas,2016,1993,384,445,20,NA
617386550,epamhellas,2017,350,240,229,4,NA
617386550,epamhellas,2018,385,1478,996,163,10
617386550,epamhellas,2019,207,742,297,42,6
617386550,epamhellas,2021,6,13,7,0,NA
619318353,ddi,2012,5,0,9,2,1
619318353,ddi,2013,50,11,45,7,15
619318353,ddi,2014,31,22,50,13,9
619318353,ddi,2015,267,494,777,85,383
619318353,ddi,2016,67,166,207,23,248
619318353,ddi,2017,38,51,43,14,268
619318353,ddi,2018,123,57,68,55,248
619318353,ddi,2019,41,29,15,39,102
619318353,ddi,2020,18,59,33,9,49
619318353,ddi,2021,58,136,60,14,68
819698388,neos_eu,2012,876,226,293,442,119
819698388,neos_eu,2013,5533,3402,1761,3554,726
819698388,neos_eu,2014,7881,8963,3900,5320,2007
819698388,neos_eu,2015,7063,8735,3927,4463,2284
819698388,neos_eu,2016,5180,9533,2367,3008,2024
819698388,neos_eu,2017,4599,30054,6235,3429,1824
819698388,neos_eu,2018,3584,49958,8803,5276,1399
819698388,neos_eu,2019,6312,117047,16813,11651,1993
819698388,neos_eu,2020,4307,106784,16126,8803,2712
819698388,neos_eu,2021,1552,67506,10277,4703,833
819772525,UDI_off,2012,427,328,2273,236,207
819772525,UDI_off,2013,1241,719,8202,990,721
819772525,UDI_off,2014,1830,3386,14786,1004,770
819772525,UDI_off,2015,2026,11374,31769,2286,974
819772525,UDI_off,2016,1730,15714,30805,1578,965
819772525,UDI_off,2017,1252,19363,22272,2680,981
819772525,UDI_off,2018,1736,26798,21059,1680,1898
819772525,UDI_off,2019,839,21258,14803,1703,1393
819772525,UDI_off,2020,694,20271,13241,1202,828
819772525,UDI_off,2021,153,4691,2441,164,111
821247049,dp_lu,2012,32,2,5,0,NA
821247049,dp_lu,2013,188,4,22,9,2
821247049,dp_lu,2014,136,21,32,15,28
821247049,dp_lu,2015,207,83,150,15,174
821247049,dp_lu,2016,98,151,96,11,395
821247049,dp_lu,2017,112,304,98,20,220
821247049,dp_lu,2018,133,654,159,26,108
821247049,dp_lu,2019,316,1637,226,75,83
821247049,dp_lu,2020,214,833,117,76,98
821247049,dp_lu,2021,171,442,84,78,44
834399206,PozitivnaSlo,2012,227,43,167,85,152
834399206,PozitivnaSlo,2013,3171,291,837,1135,110
834399206,PozitivnaSlo,2014,1862,476,495,722,311
834399206,PozitivnaSlo,2015,110,44,19,26,1
834399206,PozitivnaSlo,2016,83,52,4,22,NA
834399206,PozitivnaSlo,2017,36,32,10,17,NA
834399206,PozitivnaSlo,2018,3,3,3,4,NA
844081278,AfD,2017,92,404,214,139,6
844081278,AfD,2019,1,0,0,0,NA
844081278,AfD,2020,945,197064,45957,25201,1064
844081278,AfD,2021,569,121633,28676,12147,458
883163772,OfficialPUP,2012,1218,227,2729,509,57
883163772,OfficialPUP,2013,2866,2441,9251,2809,730
883163772,OfficialPUP,2014,189,846,1727,227,739
883163772,OfficialPUP,2015,146,387,718,51,500
883163772,OfficialPUP,2016,73,351,461,40,466
883163772,OfficialPUP,2017,137,1074,931,137,122
883163772,OfficialPUP,2018,70,752,604,65,150
883163772,OfficialPUP,2019,88,2461,1206,304,215
883163772,OfficialPUP,2020,84,2251,1165,278,32
883163772,OfficialPUP,2021,29,1847,752,162,18
938786736,LEGAdeiTicinesi,2012,29,1,10,3,59
938786736,LEGAdeiTicinesi,2013,132,5,57,6,20
938786736,LEGAdeiTicinesi,2014,34,19,11,18,7
938786736,LEGAdeiTicinesi,2015,304,102,88,12,2
938786736,LEGAdeiTicinesi,2016,99,66,114,5,4
938786736,LEGAdeiTicinesi,2017,17,31,10,2,NA
938786736,LEGAdeiTicinesi,2018,13,58,20,2,5
958440037,strankaDL,2012,75,14,13,9,NA
958440037,strankaDL,2013,567,38,152,130,105
958440037,strankaDL,2014,639,195,318,261,171
1024976264,FratellidItalia,2012,149,111,1032,183,126
1024976264,FratellidItalia,2013,4579,7471,27757,4603,2254
1024976264,FratellidItalia,2014,4144,13777,119520,5582,3498
1024976264,FratellidItalia,2015,3556,23955,136963,8161,12045
1024976264,FratellidItalia,2016,1969,17991,24898,3483,14574
1024976264,FratellidItalia,2017,1707,28879,14745,3778,120
1024976264,FratellidItalia,2018,3468,69332,23101,5881,682
1024976264,FratellidItalia,2019,5520,341490,85976,30747,12796
1024976264,FratellidItalia,2020,4869,410860,82152,46857,25487
1024976264,FratellidItalia,2021,1374,264091,44285,29406,20261
1126018387,rahvaerakond,2013,10,0,2,1,NA
1126018387,rahvaerakond,2014,3,1,0,0,NA
1127590182,RuchNarodowy,2013,402,190,325,127,40
1127590182,RuchNarodowy,2014,498,769,718,207,82
1127590182,RuchNarodowy,2015,675,2929,1079,509,279
1127590182,RuchNarodowy,2016,874,8797,3371,946,387
1127590182,RuchNarodowy,2017,601,18403,5853,1509,546
1127590182,RuchNarodowy,2018,1402,56610,22304,4530,2263
1127590182,RuchNarodowy,2019,886,44084,12214,2779,3328
1127590182,RuchNarodowy,2020,4285,95314,21059,5150,5158
1127590182,RuchNarodowy,2021,3391,64053,12300,3462,2405
1179241530,Folkebevagelsen,2013,64,7,48,3,18
1179241530,Folkebevagelsen,2014,132,58,133,34,95
1179241530,Folkebevagelsen,2015,37,54,43,13,50
1179241530,Folkebevagelsen,2016,172,324,317,26,58
1179241530,Folkebevagelsen,2017,135,272,192,43,33
1179241530,Folkebevagelsen,2018,5,17,5,3,11
1179241530,Folkebevagelsen,2019,22,137,40,11,22
1179241530,Folkebevagelsen,2020,44,159,40,38,20
1179241530,Folkebevagelsen,2021,9,34,11,5,7
1227448789,DanskDf1995,2013,88,12,17,13,1
1227448789,DanskDf1995,2014,62,59,79,27,5
1227448789,DanskDf1995,2015,66,184,197,34,64
1227448789,DanskDf1995,2016,113,674,423,71,634
1227448789,DanskDf1995,2017,134,1813,680,244,870
1227448789,DanskDf1995,2018,88,3013,820,680,403
1227448789,DanskDf1995,2019,98,2281,606,731,837
1227448789,DanskDf1995,2020,329,10487,2041,3247,1374
1227448789,DanskDf1995,2021,200,5691,1283,1648,697
1241650855,part_pensionati,2013,52,1,24,1,24
1241650855,part_pensionati,2014,81,11,52,4,44
1241650855,part_pensionati,2015,35,54,42,5,49
1241650855,part_pensionati,2016,22,61,42,4,29
1241650855,part_pensionati,2017,20,45,28,2,31
1241650855,part_pensionati,2018,46,55,91,3,71
1241650855,part_pensionati,2019,55,58,132,6,83
1313854628,Solidarnost_si,2013,107,40,34,69,15
1313854628,Solidarnost_si,2014,493,187,161,207,68
1313854628,Solidarnost_si,2015,111,59,41,33,NA
1313854628,Solidarnost_si,2016,58,20,16,14,NA
1313854628,Solidarnost_si,2017,31,12,3,7,NA
1313854628,Solidarnost_si,2018,198,178,90,32,27
1313854628,Solidarnost_si,2019,16,2,0,0,NA
1376760751,HDZ_HR,2013,29,5,3,10,1
1376760751,HDZ_HR,2014,1267,896,623,779,3
1376760751,HDZ_HR,2015,1756,3477,1405,1741,27
1376760751,HDZ_HR,2016,2160,13166,3468,3198,1210
1376760751,HDZ_HR,2017,883,5039,985,1472,1061
1376760751,HDZ_HR,2018,1076,7931,1349,2143,1370
1376760751,HDZ_HR,2019,1310,16770,1404,3132,1168
1376760751,HDZ_HR,2020,506,7478,826,1502,2763
1376760751,HDZ_HR,2021,229,3695,440,937,1315
1435970071,DLF_Officiel,2013,2009,1305,13456,1695,2021
1435970071,DLF_Officiel,2014,3457,4842,29098,2153,5657
1435970071,DLF_Officiel,2015,5002,14152,47996,3469,6663
1435970071,DLF_Officiel,2016,4031,39390,47933,3401,3219
1435970071,DLF_Officiel,2017,4016,173141,151758,12014,2727
1435970071,DLF_Officiel,2018,1691,75923,54129,4095,1325
1435970071,DLF_Officiel,2019,1761,62261,42296,4139,1111
1435970071,DLF_Officiel,2020,155,7464,4152,563,516
1435970071,DLF_Officiel,2021,50,2320,1179,177,133
1457314789,UPR_Officiel,2013,7,1,18,2,148
1457314789,UPR_Officiel,2014,83,28,237,12,274
1457314789,UPR_Officiel,2015,131,250,727,43,177
1457314789,UPR_Officiel,2016,56,1287,1482,68,144
1457314789,UPR_Officiel,2017,87,7480,6422,373,469
1457314789,UPR_Officiel,2018,138,16882,12430,808,482
1457314789,UPR_Officiel,2019,262,36236,21596,1586,1001
1457314789,UPR_Officiel,2020,70,4424,2355,249,849
1457314789,UPR_Officiel,2021,212,1127,245,232,973
1489963826,strana_NaS,2013,14,0,0,0,NA
1489963826,strana_NaS,2014,12,0,0,0,NA
1489963826,strana_NaS,2015,2,0,0,0,NA
1536245851,FREIEWAEHLER_BV,2013,29,5,6,0,NA
1536245851,FREIEWAEHLER_BV,2014,70,20,57,5,2
1536245851,FREIEWAEHLER_BV,2015,77,20,64,3,NA
1536245851,FREIEWAEHLER_BV,2016,105,55,198,9,10
1536245851,FREIEWAEHLER_BV,2017,62,172,272,13,23
1536245851,FREIEWAEHLER_BV,2018,106,578,284,39,201
1536245851,FREIEWAEHLER_BV,2019,44,284,114,16,270
1536245851,FREIEWAEHLER_BV,2020,59,553,204,30,451
1536245851,FREIEWAEHLER_BV,2021,77,2059,526,145,234
1622094828,CSV_news,2013,124,4,14,18,19
1622094828,CSV_news,2014,253,93,210,33,59
1622094828,CSV_news,2015,154,88,195,19,3
1622094828,CSV_news,2016,188,317,318,28,25
1622094828,CSV_news,2017,273,689,666,42,15
1622094828,CSV_news,2018,53,256,72,13,1
1622094828,CSV_news,2019,95,484,191,39,9
1622094828,CSV_news,2020,149,1016,450,75,13
1622094828,CSV_news,2021,80,551,175,50,5
1640269597,Tierschutzparte,2013,3321,143,399,110,615
1640269597,Tierschutzparte,2014,745,520,800,81,20
1640269597,Tierschutzparte,2015,10,10,6,1,NA
1640269597,Tierschutzparte,2016,133,215,135,18,15
1640269597,Tierschutzparte,2017,303,1540,555,167,25
1640269597,Tierschutzparte,2018,519,2920,1100,405,53
1640269597,Tierschutzparte,2019,1036,10818,3943,1177,49
1640269597,Tierschutzparte,2020,1002,8426,3088,1044,33
1640269597,Tierschutzparte,2021,104,2945,988,145,1
1652725850,CSPOstbelgien,2015,13,5,3,0,NA
1652725850,CSPOstbelgien,2017,9,10,4,0,1
1652725850,CSPOstbelgien,2018,11,2,0,0,NA
1652725850,CSPOstbelgien,2020,7,1,0,0,3
1652725850,CSPOstbelgien,2021,41,1,0,1,1
1704527995,alternativet_,2013,41,22,34,20,9
1704527995,alternativet_,2014,831,1654,1737,386,482
1704527995,alternativet_,2015,1426,9518,5119,1059,1372
1704527995,alternativet_,2016,2678,34471,14253,2241,3167
1704527995,alternativet_,2017,1968,34392,10837,2509,4665
1704527995,alternativet_,2018,1541,38587,9962,2897,4141
1704527995,alternativet_,2019,1442,42078,9152,3019,3487
1704527995,alternativet_,2020,590,11544,3229,1007,880
1704527995,alternativet_,2021,601,11495,2342,805,308
1876448982,AragonPAR,2013,109,69,203,6,72
1876448982,AragonPAR,2014,317,294,584,18,249
1876448982,AragonPAR,2015,1459,1313,2107,174,2025
1876448982,AragonPAR,2016,1424,3186,2652,176,2099
1876448982,AragonPAR,2017,1340,4515,2820,149,1735
1876448982,AragonPAR,2018,652,1414,739,37,544
1876448982,AragonPAR,2019,198,556,292,50,21
1876448982,AragonPAR,2020,99,357,249,103,NA
1876448982,AragonPAR,2021,31,50,20,21,NA
1909122012,FortaCivicaBN,2013,2,0,0,0,NA
1909122012,FortaCivicaBN,2014,1,0,0,0,1
1910508002,solidarityie,2013,42,1,9,2,5
1910508002,solidarityie,2014,431,60,149,20,34
1910508002,solidarityie,2015,823,1137,1904,118,153
1910508002,solidarityie,2016,1133,3107,3719,193,354
1910508002,solidarityie,2017,851,6198,4734,394,302
1910508002,solidarityie,2018,236,2263,1423,107,69
1910508002,solidarityie,2019,147,1125,514,108,28
1910508002,solidarityie,2020,448,6053,2016,384,495
1939869229,TwojRuch_,2013,1064,361,391,254,430
1939869229,TwojRuch_,2014,5097,1812,1594,1641,627
1939869229,TwojRuch_,2015,2901,5749,2808,1556,381
1939869229,TwojRuch_,2016,718,1480,688,315,1003
1939869229,TwojRuch_,2017,68,93,24,13,410
1939869229,TwojRuch_,2018,2,1,2,0,5
1979408720,SGPScherpenzeel,2013,15,0,13,0,NA
1979408720,SGPScherpenzeel,2014,36,1,38,6,28
1979408720,SGPScherpenzeel,2015,9,0,9,2,6
1979408720,SGPScherpenzeel,2016,10,2,8,0,1
1979408720,SGPScherpenzeel,2017,17,22,25,8,5
1979408720,SGPScherpenzeel,2018,41,54,59,15,45
1979408720,SGPScherpenzeel,2019,18,28,20,1,20
1979408720,SGPScherpenzeel,2020,16,26,27,0,14
1979408720,SGPScherpenzeel,2021,8,22,13,4,2
2150699688,exunida,2014,91,7,18,2,1
2150699688,exunida,2015,63,24,17,3,63
2150699688,exunida,2016,76,16,13,0,NA
2150699688,exunida,2017,50,56,33,10,67
2150699688,exunida,2018,232,410,204,49,108
2150699688,exunida,2019,420,686,297,88,94
2150699688,exunida,2020,492,232,103,35,24
2150699688,exunida,2021,414,276,210,20,22
2163722870,pid_lu,2013,3,0,0,0,1
2173745456,ORaHrvatske,2013,51,36,26,2,30
2173745456,ORaHrvatske,2014,332,350,126,58,30
2173745456,ORaHrvatske,2015,362,513,227,46,36
2173745456,ORaHrvatske,2016,5,3,2,0,NA
2173745456,ORaHrvatske,2018,36,42,11,4,4
2173745456,ORaHrvatske,2019,138,190,21,14,20
2173745456,ORaHrvatske,2020,80,200,36,12,29
2173745456,ORaHrvatske,2021,36,129,30,1,7
2197487762,LIVREpt,2013,253,70,134,90,53
2197487762,LIVREpt,2014,1693,970,1919,406,1104
2197487762,LIVREpt,2015,472,711,935,96,1248
2197487762,LIVREpt,2016,170,552,442,29,2
2197487762,LIVREpt,2017,109,1231,613,45,14
2197487762,LIVREpt,2018,345,4578,1956,217,128
2197487762,LIVREpt,2019,1041,34253,9071,2355,1269
2197487762,LIVREpt,2020,430,20366,4293,1360,431
2197487762,LIVREpt,2021,147,10153,1882,244,136
2201623465,vox_es,2014,2003,39353,88779,15560,1772
2201623465,vox_es,2015,2883,69956,175426,12470,2964
2201623465,vox_es,2016,2507,110727,165859,12342,1729
2201623465,vox_es,2017,1673,293314,258410,24820,5555
2201623465,vox_es,2018,1626,1289936,766850,100702,7933
2201623465,vox_es,2019,3051,6142498,2938171,399177,8525
2201623465,vox_es,2020,2601,5536349,2672782,431034,6869
2201623465,vox_es,2021,1476,2871107,1288712,147030,3247
2265964188,EuropaAnders,2014,738,4416,3261,566,622
2273166283,NPA_officiel,2015,179,50,264,11,14
2273166283,NPA_officiel,2016,1145,1070,2648,113,12
2273166283,NPA_officiel,2017,830,3629,3110,224,17
2273166283,NPA_officiel,2018,689,4480,2437,259,17
2273166283,NPA_officiel,2019,952,7229,3731,288,102
2273166283,NPA_officiel,2020,131,2819,1389,404,1166
2273166283,NPA_officiel,2021,103,1177,477,391,105
2281924436,MostHid2014,2014,660,3,0,1,NA
2281924436,MostHid2014,2015,487,9,0,7,NA
2281924436,MostHid2014,2016,405,11,4,25,NA
2281924436,MostHid2014,2017,510,36,1,1,NA
2281924436,MostHid2014,2018,547,54,3,31,NA
2281924436,MostHid2014,2019,168,7,1,10,NA
2288138575,PODEMOS,2014,9679,466242,900583,101514,5994
2288138575,PODEMOS,2015,20989,1121284,1799238,185626,12585
2288138575,PODEMOS,2016,17099,1518046,1554563,228481,6611
2288138575,PODEMOS,2017,7380,1240306,1240888,209058,4117
2288138575,PODEMOS,2018,5371,1628868,1272003,225617,4224
2288138575,PODEMOS,2019,4942,2699594,1629307,260679,5790
2288138575,PODEMOS,2020,4716,2997401,1303879,560712,4932
2288138575,PODEMOS,2021,2469,2338459,1024917,282360,2809
2289562243,SanjskaSluzba,2014,384,177,244,148,54
2322374534,altraeuropa,2014,1287,9911,29658,2260,1553
2322374534,altraeuropa,2015,220,1070,2155,183,137
2322374534,altraeuropa,2016,57,178,191,14,62
2322374534,altraeuropa,2017,25,77,45,5,4
2343294564,AbvOrg,2014,67,74,4,1,7
2356458307,ToPotami,2014,2496,3610,3581,3023,85
2356458307,ToPotami,2015,4687,15373,15831,6500,454
2356458307,ToPotami,2016,3999,31056,21918,1150,840
2356458307,ToPotami,2017,1973,22345,10988,477,2395
2356458307,ToPotami,2018,1273,14506,10376,767,2226
2356458307,ToPotami,2019,687,11109,6997,1572,1457
2377046737,konservativie,2014,82,63,262,17,16
2377046737,konservativie,2015,27,33,46,5,9
2377046737,konservativie,2016,20,36,53,6,5
2377046737,konservativie,2017,261,2676,1934,177,387
2377046737,konservativie,2018,585,9495,4119,706,988
2377046737,konservativie,2019,543,8506,2654,572,953
2377046737,konservativie,2020,332,5773,1848,400,848
2377046737,konservativie,2021,202,3863,1013,305,108
2426963910,nowePSL,2014,838,153,137,52,19
2426963910,nowePSL,2015,1456,1553,1359,327,188
2426963910,nowePSL,2016,2294,10066,6809,2568,1194
2426963910,nowePSL,2017,3754,44573,28044,3932,3386
2426963910,nowePSL,2018,4527,156523,71818,12148,2241
2426963910,nowePSL,2019,4318,108691,52858,17288,2151
2426963910,nowePSL,2020,2892,65165,34535,8502,4061
2426963910,nowePSL,2021,2760,80413,45798,6166,1175
2438311347,LRApvieniba,2014,401,173,336,25,57
2438311347,LRApvieniba,2015,115,159,160,30,39
2438311347,LRApvieniba,2016,87,77,126,10,49
2438311347,LRApvieniba,2017,69,44,53,5,13
2438311347,LRApvieniba,2018,418,703,639,60,201
2438311347,LRApvieniba,2019,73,219,183,41,56
2438311347,LRApvieniba,2020,146,89,60,15,67
2438311347,LRApvieniba,2021,121,148,75,13,17
2459816404,UPR_org,2014,40,0,36,0,9
2459816404,UPR_org,2015,295,71,11,2,15
2459816404,UPR_org,2016,522,73,20,4,12
2459816404,UPR_org,2017,495,145,59,11,33
2459816404,UPR_org,2018,464,324,63,11,19
2459816404,UPR_org,2019,203,113,15,5,57
2459816404,UPR_org,2020,12,16,3,0,2
2459816404,UPR_org,2021,1,1,0,0,NA
2514634590,NOSCIDADAOS,2014,374,5,6,0,NA
2514634590,NOSCIDADAOS,2015,2057,91,72,5,NA
2514634590,NOSCIDADAOS,2016,515,48,23,0,NA
2514634590,NOSCIDADAOS,2017,546,81,24,0,NA
2514634590,NOSCIDADAOS,2018,211,56,15,2,NA
2514634590,NOSCIDADAOS,2019,189,128,65,11,11
2576790361,StrankaSAB,2014,591,373,474,170,316
2576790361,StrankaSAB,2015,451,692,323,115,61
2576790361,StrankaSAB,2016,709,2998,2192,168,223
2576790361,StrankaSAB,2017,511,3296,2156,153,264
2576790361,StrankaSAB,2018,258,2575,1158,200,299
2576790361,StrankaSAB,2019,437,4940,2308,677,669
2576790361,StrankaSAB,2020,637,10429,4712,2657,978
